Merchant ID,Merchant Name,Payment Method,Transaction ID,Transaction Type,Status,Transaction Time,Order ID,Amount,Currency,POS ID,Scheme,Execution Time,Country Code,Original Amount,Original Currency,Settlement ID,Order Description,Order Detail Description,Sub Merchant ID
1604896139,Study Mode,Visa,1212117122,Debit,settled,2015-05-18 13:11:57.846,3-182759068-1431947450,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212117128,Debit,settled,2015-05-18 13:12:44.532,3-182759884-1431947530,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212117158,Debit,settled,2015-05-18 13:15:36.494,3-104476213-1431947661,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212117167,Debit,settled,2015-05-18 13:17:19.386,3-65245556-1431947568,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212117194,Debit,settled,2015-05-18 13:20:43.454,3-182251207-1431947943,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212117229,Debit,settled,2015-05-18 13:26:04.777,3-156039838-1431948244,49.90,BRL,R,,,,49.90,BRL,1141045431,R$49,90 por semestre (6 meses). Cobrança única. Melhor custo-benefício.,,
1604896139,Study Mode,MasterCard,1212117236,Debit,settled,2015-05-18 13:26:34.978,3-65012459-1431948230,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212117238,Debit,settled,2015-05-18 13:26:39.082,3-62650676-1431948351,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212117253,Debit,settled,2015-05-18 13:28:02.012,3-152094268-1431948266,49.90,BRL,R,,,,49.90,BRL,1141045431,R$49,90 por semestre (6 meses). Cobrança única. Melhor custo-benefício.,,
1604896139,Study Mode,MasterCard,1212117269,Debit,settled,2015-05-18 13:28:53.781,3-122259399-1431948484,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212117271,Debit,settled,2015-05-18 13:29:04.145,3-63415667-1431948390,49.90,BRL,R,,,,49.90,BRL,1141045431,R$49,90 por semestre (6 meses). Cobrança única. Melhor custo-benefício.,,
1604896139,Study Mode,Visa,1212117274,Debit,settled,2015-05-18 13:29:04.969,3-182759782-1431948489,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212117302,Debit,settled,2015-05-18 13:32:06.052,3-180928825-1431948418,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212117329,Debit,settled,2015-05-18 13:36:10.488,3-167741410-1431948888,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212117331,Debit,settled,2015-05-18 13:36:15.611,3-137430945-1431948940,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212117376,Debit,settled,2015-05-18 13:40:11.721,3-124918736-1431949163,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Hipercard,1212117401,Debit,settled,2015-05-18 13:43:02.584,3-167265466-1431949336,49.90,BRL,R,,,,49.90,BRL,1141045431,R$49,90 por semestre (6 meses). Cobrança única. Melhor custo-benefício.,,
1604896139,Study Mode,Visa,1212117448,Debit,settled,2015-05-18 13:48:30.569,3-150955333-1431949617,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212117583,Debit,settled,2015-05-18 13:59:33.951,3-182763181-1431950240,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212117606,Debit,settled,2015-05-18 14:01:00.759,3-103272280-1431950429,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212117634,Debit,settled,2015-05-18 14:03:23.227,3-182763547-1431950480,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212117646,Debit,settled,2015-05-18 14:04:32.023,3-65495966-1431950615,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212117656,Debit,settled,2015-05-18 14:05:13.323,3-182763847-1431950652,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212117694,Debit,settled,2015-05-18 14:07:37.708,3-180952342-1431950826,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212117705,Debit,settled,2015-05-18 14:08:24.845,3-63335300-1431950829,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212117800,Debit,settled,2015-05-18 14:15:51.514,3-151815541-1431951300,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212117819,Debit,settled,2015-05-18 14:16:57.583,3-182764600-1431951251,49.90,BRL,R,,,,49.90,BRL,1141045431,R$49,90 por semestre (6 meses). Cobrança única. Melhor custo-benefício.,,
1604896139,Study Mode,MasterCard,1212117821,Debit,settled,2015-05-18 14:17:05.894,3-149296860-1431951377,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212117830,Debit,settled,2015-05-18 14:17:55.935,3-182732842-1431951317,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212117868,Debit,settled,2015-05-18 14:20:31.712,3-177838861-1431951607,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212117893,Debit,settled,2015-05-18 14:21:52.664,3-182705800-1431951588,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212117930,Debit,settled,2015-05-18 14:25:44.937,3-141972027-1431951753,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212117934,Debit,settled,2015-05-18 14:25:46.832,3-173611240-1431951845,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212117969,Debit,settled,2015-05-18 14:28:11.342,3-153153484-1431952022,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212117971,Debit,settled,2015-05-18 14:28:17.751,3-62120270-1431952073,49.90,BRL,R,,,,49.90,BRL,1141045431,R$49,90 por semestre (6 meses). Cobrança única. Melhor custo-benefício.,,
1604896139,Study Mode,MasterCard,1212117975,Debit,settled,2015-05-18 14:28:22.433,3-182764777-1431952039,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212118056,Debit,settled,2015-05-18 14:33:07.317,3-62734661-1431952276,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212118112,Debit,settled,2015-05-18 14:37:35.011,3-66005969-1431952604,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212118144,Debit,settled,2015-05-18 14:38:38.762,3-182766604-1431952628,49.90,BRL,R,,,,49.90,BRL,1141045431,R$49,90 por semestre (6 meses). Cobrança única. Melhor custo-benefício.,,
1604896139,Study Mode,Visa,1212118152,Debit,settled,2015-05-18 14:39:34.642,3-176442079-1431952230,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212118174,Debit,settled,2015-05-18 14:41:02.657,3-62257742-1431952681,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212118180,Debit,settled,2015-05-18 14:41:19.882,3-89675287-1431952814,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212118204,Debit,settled,2015-05-18 14:42:55.599,3-130266131-1431952920,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212118207,Debit,settled,2015-05-18 14:43:23.524,3-182767192-1431952888,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212118257,Debit,settled,2015-05-18 14:46:22.135,3-66443717-1431953049,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212118276,Debit,settled,2015-05-18 14:47:06.607,3-65181839-1431953103,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212118280,Debit,settled,2015-05-18 14:47:15.474,3-182767441-1431953176,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212118310,Debit,settled,2015-05-18 14:48:46.223,3-182766388-1431953261,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212118319,Debit,settled,2015-05-18 14:49:44.045,3-152664652-1431953340,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212118367,Debit,settled,2015-05-18 14:52:40.075,3-182766967-1431953516,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212118394,Debit,settled,2015-05-18 14:53:54.093,3-171335641-1431953465,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212118400,Debit,settled,2015-05-18 14:54:38.471,3-64845152-1431953641,49.90,BRL,R,,,,49.90,BRL,1141045431,R$49,90 por semestre (6 meses). Cobrança única. Melhor custo-benefício.,,
1604896139,Study Mode,Visa,1212118456,Debit,settled,2015-05-18 14:58:07.755,3-182701642-1431953766,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212118500,Debit,settled,2015-05-18 15:00:10.436,3-126706745-1431953975,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212118589,Debit,settled,2015-05-18 15:05:07.767,3-64270340-1431954235,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212118602,Debit,settled,2015-05-18 15:05:52.597,3-151932034-1431954118,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212118612,Debit,settled,2015-05-18 15:06:29.835,3-74964404-1431954341,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212118614,Debit,settled,2015-05-18 15:06:30.782,3-62568692-1431954200,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212118624,Debit,settled,2015-05-18 15:07:05.808,3-182768695-1431954270,49.90,BRL,R,,,,49.90,BRL,1141045431,R$49,90 por semestre (6 meses). Cobrança única. Melhor custo-benefício.,,
1604896139,Study Mode,MasterCard,1212118673,Debit,settled,2015-05-18 15:09:21.334,3-182766523-1431954481,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212118676,Debit,settled,2015-05-18 15:09:26.432,3-74460499-1431954454,49.90,BRL,R,,,,49.90,BRL,1141045431,R$49,90 por semestre (6 meses). Cobrança única. Melhor custo-benefício.,,
1604896139,Study Mode,MasterCard,1212118688,Debit,settled,2015-05-18 15:10:10.719,3-180839365-1431954430,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212118750,Debit,settled,2015-05-18 15:13:24.801,3-61827758-1431954691,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212118755,Debit,settled,2015-05-18 15:13:31.963,3-182770015-1431954689,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212118807,Debit,settled,2015-05-18 15:16:23.082,3-142779018-1431952552,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212118814,Debit,settled,2015-05-18 15:16:54.147,3-111961173-1431954962,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212118816,Debit,settled,2015-05-18 15:16:55.413,3-182558026-1431954947,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212118833,Debit,settled,2015-05-18 15:18:20.104,3-126710129-1431955027,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212118886,Debit,settled,2015-05-18 15:21:46.301,3-181985017-1431955275,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212119023,Debit,settled,2015-05-18 15:28:46.708,3-182772331-1431955567,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Hipercard,1212119033,Debit,settled,2015-05-18 15:29:15.916,3-182771200-1431955296,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212119050,Debit,settled,2015-05-18 15:30:39.342,3-182772628-1431955800,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212119107,Debit,settled,2015-05-18 15:34:23.663,3-182772157-1431955730,49.90,BRL,R,,,,49.90,BRL,1141045431,R$49,90 por semestre (6 meses). Cobrança única. Melhor custo-benefício.,,
1604896139,Study Mode,MasterCard,1212119112,Debit,settled,2015-05-18 15:34:34.118,3-177099322-1431956022,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212119122,Debit,settled,2015-05-18 15:35:11.776,3-182757664-1431956083,49.90,BRL,R,,,,49.90,BRL,1141045431,R$49,90 por semestre (6 meses). Cobrança única. Melhor custo-benefício.,,
1604896139,Study Mode,Visa,1212119150,Debit,settled,2015-05-18 15:36:46.394,3-138303263-1431956170,49.90,BRL,R,,,,49.90,BRL,1141045431,R$49,90 por semestre (6 meses). Cobrança única. Melhor custo-benefício.,,
1604896139,Study Mode,Visa,1212119198,Debit,settled,2015-05-18 15:38:57.912,3-131374382-1431955893,49.90,BRL,R,,,,49.90,BRL,1141045431,R$49,90 por semestre (6 meses). Cobrança única. Melhor custo-benefício.,,
1604896139,Study Mode,Visa,1212119226,Debit,settled,2015-05-18 15:40:08.733,3-113498466-1431956364,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212119260,Debit,settled,2015-05-18 15:41:58.966,3-120573939-1431956441,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Diners,1212119275,Debit,settled,2015-05-18 15:43:00.699,3-182774419-1431956490,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212119299,Debit,settled,2015-05-18 15:44:08.119,3-155323984-1431956592,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212119312,Debit,settled,2015-05-18 15:45:08.542,3-182774389-1431956528,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212119328,Debit,settled,2015-05-18 15:46:02.069,3-182573803-1431954056,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212119373,Debit,settled,2015-05-18 15:48:36.122,3-62189933-1431956733,49.90,BRL,R,,,,49.90,BRL,1141045431,R$49,90 por semestre (6 meses). Cobrança única. Melhor custo-benefício.,,
1604896139,Study Mode,Visa,1212119381,Debit,settled,2015-05-18 15:48:59.958,3-182543020-1431956858,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212119515,Debit,settled,2015-05-18 15:57:30.015,3-118844352-1431957384,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212119547,Debit,settled,2015-05-18 15:59:06.516,3-126920465-1431957477,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212119596,Debit,settled,2015-05-18 16:01:31.114,3-149384229-1431957630,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212119614,Debit,settled,2015-05-18 16:02:55.782,3-179129086-1431957628,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212119616,Debit,settled,2015-05-18 16:02:59.792,3-156727567-1431957639,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212119628,Debit,settled,2015-05-18 16:03:21.029,3-174860791-1431957734,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212119634,Debit,settled,2015-05-18 16:03:32.274,3-63813983-1431957703,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212119688,Debit,settled,2015-05-18 16:07:08.322,3-182771290-1431957918,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212119704,Debit,settled,2015-05-18 16:07:50.599,3-182777527-1431957992,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212119719,Debit,settled,2015-05-18 16:08:46.715,3-182763436-1431958053,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212119759,Debit,settled,2015-05-18 16:11:13.513,3-88567096-1431958222,49.90,BRL,R,,,,49.90,BRL,1141045431,R$49,90 por semestre (6 meses). Cobrança única. Melhor custo-benefício.,,
1604896139,Study Mode,MasterCard,1212119786,Debit,settled,2015-05-18 16:12:51.712,3-182327608-1431958286,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212119797,Debit,settled,2015-05-18 16:13:30.075,3-148368822-1431958384,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212119802,Debit,settled,2015-05-18 16:13:51.173,3-74240296-1431958299,49.90,BRL,R,,,,49.90,BRL,1141045431,R$49,90 por semestre (6 meses). Cobrança única. Melhor custo-benefício.,,
1604896139,Study Mode,MasterCard,1212119836,Debit,settled,2015-05-18 16:15:38.087,3-61623119-1431958502,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212119863,Debit,settled,2015-05-18 16:17:42.966,3-64688531-1431958618,49.90,BRL,R,,,,49.90,BRL,1141045431,R$49,90 por semestre (6 meses). Cobrança única. Melhor custo-benefício.,,
1604896139,Study Mode,Visa,1212119873,Debit,settled,2015-05-18 16:18:23.928,3-104423962-1431958661,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212119889,Debit,settled,2015-05-18 16:19:18.447,3-138982514-1431958688,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212119895,Debit,settled,2015-05-18 16:19:58.436,3-66423860-1431958712,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212120029,Debit,settled,2015-05-18 16:27:19.043,3-172608043-1431959173,49.90,BRL,R,,,,49.90,BRL,1141045431,R$49,90 por semestre (6 meses). Cobrança única. Melhor custo-benefício.,,
1604896139,Study Mode,Visa,1212120070,Debit,settled,2015-05-18 16:30:02.647,3-140466894-1431959354,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212120128,Debit,settled,2015-05-18 16:32:37.979,3-172737466-1431959507,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212120172,Debit,settled,2015-05-18 16:34:13.048,3-173606785-1431959523,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212120197,Debit,settled,2015-05-18 16:35:53.094,3-182781619-1431959683,49.90,BRL,R,,,,49.90,BRL,1141045431,R$49,90 por semestre (6 meses). Cobrança única. Melhor custo-benefício.,,
1604896139,Study Mode,Visa,1212120199,Debit,settled,2015-05-18 16:35:58.107,3-64988012-1431959704,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212120218,Debit,settled,2015-05-18 16:36:43.148,3-62851424-1431959709,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212120227,Debit,settled,2015-05-18 16:37:06.774,3-182782426-1431959791,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212120233,Debit,settled,2015-05-18 16:37:27.994,3-62748446-1431959731,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212120246,Debit,settled,2015-05-18 16:38:41.086,3-182132431-1431959822,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212120254,Debit,settled,2015-05-18 16:39:16.517,3-63505208-1431959747,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,MasterCard,1212120266,Debit,settled,2015-05-18 16:39:45.894,3-62647847-1431959915,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
1604896139,Study Mode,Visa,1212120336,Debit,settled,2015-05-18 16:44:28.039,3-182780503-1431959195,14.90,BRL,R,,,,14.90,BRL,1141045431,R$14,90 faturado mensalmente. Planos mais populares.,,
